-0.01912328814372577, -0.43132429560200747, -1.8001643726204097, -0.976276020559967, -2.1391547758767095, -0.4893988506062848
-0.01983779558724414, -0.4312948591932454, -1.798210989257839, -0.9735719788676116, -2.1347917909484435, -0.4868683714634405
-0.020552303030762515, -0.4312654227844833, -1.7962576058952682, -0.9708679371752562, -2.1304288060201775, -0.48433789232059615
-0.021266810474280886, -0.43123598637572125, -1.7943042225326975, -0.9681638954829007, -2.1260658210919114, -0.4818074131777518
-0.02198131791779926, -0.4312065499669592, -1.7923508391701266, -0.9654598537905453, -2.1217028361636454, -0.47927693403490745
-0.02269582536131763, -0.4311771135581971, -1.790397455807556, -0.96275581209819, -2.1173398512353794, -0.47674645489206313
-0.023410332804836006, -0.431147677149435, -1.7884440724449853, -0.9600517704058346, -2.112976866307113, -0.4742159757492188
-0.024124840248354377, -0.431118240740673, -1.7864906890824144, -0.9573477287134791, -2.108613881378847, -0.4716854966063745
-0.02483934769187275, -0.43108880433191094, -1.7845373057198437, -0.9546436870211237, -2.104250896450581, -0.4691550174635301
-0.025553855135391122, -0.43105936792314886, -1.7825839223572728, -0.9519396453287683, -2.099887911522315, -0.4666245383206858
-0.026268362578909497, -0.4310299315143868, -1.7806305389947021, -0.9492356036364129, -2.0955249265940488, -0.46409405917784147
-0.7200550902352493, -0.4024471786064175, 0.11610470606150392, 1.676388879640693, 2.140933438752311, 1.993001188524006
-0.7207695976787677, -0.4024177421976554, 0.11805808942407481, 1.6790929213330483, 2.1452964236805774, 1.9955316676668502
-0.721484105122286, -0.40238830578889334, 0.12001147278664548, 1.6817969630254037, 2.149659408608844, 1.9980621468096949
-0.7221986125658044, -0.40235886938013127, 0.12196485614921615, 1.6845010047177595, 2.1540223935371094, 2.000592625952539
-0.7229131200093227, -0.4023294329713692, 0.12391823951178704, 1.687205046410115, 2.158385378465376, 2.003123105095383
-0.7236276274528411, -0.4022999965626071, 0.1258716228743577, 1.6899090881024703, 2.1627483633936415, 2.0056535842382277
-0.7243421348963596, -0.40227056015384505, 0.12782500623692838, 1.6926131297948257, 2.167111348321908, 2.008184063381072
-0.7250566423398779, -0.402241123745083, 0.12977838959949928, 1.695317171487181, 2.1714743332501736, 2.010714542523916
-0.7257711497833963, -0.4022116873363209, 0.13173177296206995, 1.6980212131795365, 2.17583731817844, 2.0132450216667603
-0.7264856572269146, -0.4021822509275588, 0.13368515632464084, 1.7007252548718919, 2.1802003031067057, 2.015775500809605
-0.727200164670433, -0.40215281451879675, 0.1356385396872115, 1.7034292965642472, 2.184563288034972, 2.018305979952449
-0.7293436870009882, -0.4020645052925106, 0.14149868977492375, 1.7115414216413134, 2.1976522428197707, 2.0258974173809823
-0.7300581944445065, -0.4020350688837485, 0.14345207313749464, 1.7142454633336688, 2.2020152277480363, 2.0284278965238265
-0.7307727018880249, -0.40200563247498644, 0.1454054565000653, 1.7169495050260242, 2.2063782126763027, 2.0309583756666707
-0.7314872093315432, -0.40197619606622437, 0.14735883986263598, 1.7196535467183796, 2.2107411976045683, 2.0334888548095154
-0.7322017167750616, -0.4019467596574623, 0.14931222322520687, 1.722357588410735, 2.215104182532835, 2.0360193339523596
-0.73291622421858, -0.4019173232487002, 0.15126560658777777, 1.7250616301030905, 2.2194671674611004, 2.0385498130952038
